name	sampling_fn	replace	N	seed	time	rare	entropy	max_min_dist
artificial_density	gs_grid	True	1000	5	1.180192470550537	268	0.9379350021311327	0.32073549795430056
artificial_density	gs_grid	True	1000	6	1.3631279468536377	285	0.9441972446941157	0.32073549795430056
artificial_density	gs_grid	True	1000	7	1.2821390628814697	293	0.9516881573582471	0.31493350209481497
artificial_density	gs_grid	True	1000	8	1.4683191776275635	273	0.9486740540546209	0.32009885689035583
artificial_density	gs_grid	True	1000	9	1.2183136940002441	299	0.9316326600534742	0.32073549795430056
artificial_density	gs_grid	False	100	0	0.8569920063018799	18	0.9444433679188271	0.32073549795430056
artificial_density	gs_grid	False	100	1	0.8566033840179443	21	0.9564775009673098	0.32670773370540707
artificial_density	gs_grid	False	100	2	0.8586540222167969	23	0.9502873016892986	0.32073549795430056
artificial_density	gs_grid	False	100	3	0.9109680652618408	25	0.946394630357186	0.32073549795430056
artificial_density	gs_grid	False	100	4	0.8826673030853271	22	0.9658865460554669	0.32670773370540707
artificial_density	gs_grid	False	100	5	0.9068264961242676	21	0.9494777786479974	0.32073549795430056
artificial_density	gs_grid	False	100	6	0.9154267311096191	25	0.9835386311891134	0.32670773370540707
artificial_density	gs_grid	False	100	7	0.9028184413909912	23	0.963302023348037	0.32670773370540707
artificial_density	gs_grid	False	100	8	0.8449130058288574	22	0.9717375031025598	0.32670773370540707
artificial_density	gs_grid	False	100	9	0.8845646381378174	20	0.949021664825559	0.32073549795430056
artificial_density	gs_grid	False	500	0	0.9037222862243652	28	0.7919728894734307	0.3196971105717298
artificial_density	gs_grid	False	500	1	0.8953385353088379	28	0.791548532704225	0.3165890172467548
artificial_density	gs_grid	False	500	2	0.8555395603179932	28	0.7920346024542257	0.30983130011644994
artificial_density	gs_grid	False	500	3	0.7799861431121826	28	0.7914173395993853	0.22516793499989854
artificial_density	gs_grid	False	500	4	0.8394026756286621	28	0.7879551833060912	0.31014294523010566
artificial_density	gs_grid	False	500	5	0.9091546535491943	28	0.7905295055663938	0.30382303631827795
artificial_density	gs_grid	False	500	6	1.082036018371582	28	0.7905295055663938	0.22516793499989854
artificial_density	gs_grid	False	500	7	0.8565917015075684	28	0.7918494546456171	0.3107560130769555
artificial_density	gs_grid	False	500	8	0.8633394241333008	28	0.7872120763836661	0.30804323813044915
artificial_density	gs_grid	False	500	9	0.9207146167755127	28	0.7905295055663938	0.31158795606163564
artificial_density	gs_grid	False	1000	0	2.0691497325897217	28	0.6539137839384591	0.21509242199882414
artificial_density	gs_grid	False	1000	1	1.801297664642334	28	0.6539137839384591	0.30382303631827795
artificial_density	gs_grid	False	1000	2	1.6942193508148193	28	0.6539137839384591	0.2182079842430425
artificial_density	gs_grid	False	1000	3	1.9502713680267334	28	0.6539137839384591	0.22516793499989854
artificial_density	gs_grid	False	1000	4	2.281776189804077	28	0.6539137839384591	0.22366386369445176
artificial_density	gs_grid	False	1000	5	2.1367218494415283	28	0.6539137839384591	0.30254201314963675
artificial_density	gs_grid	False	1000	6	1.751882553100586	28	0.6539137839384591	0.22516793499989854
artificial_density	gs_grid	False	1000	7	2.6407716274261475	28	0.6539137839384591	0.30254201314963675
artificial_density	gs_grid	False	1000	8	2.0888020992279053	28	0.6539137839384591	0.30804323813044915
artificial_density	gs_grid	False	1000	9	1.8512890338897705	28	0.6539137839384591	0.21509242199882414
artificial_density	srs	True	100	0	0.2910468578338623	1	0.140029011886545	0.26080041582154645
artificial_density	srs	True	100	1	0.7357723712921143	1	0.17334373143577353	0.23207754846220163
artificial_density	srs	True	100	2	0.25801873207092285	4	0.15286935115005693	0.9490084785732299
artificial_density	srs	True	100	3	0.41185545921325684	0	0.08923904665092415	1.0316558694498479
artificial_density	srs	True	100	4	0.4289066791534424	1	0.140029011886545	0.32505756154790066
artificial_density	srs	True	100	5	0.34546589851379395	1	0.20347065732696523	0.31234839382746127
artificial_density	srs	True	100	6	0.3324241638183594	1	0.17334373143577353	0.32505756154790066
artificial_density	srs	True	100	7	0.20534014701843262	1	0.17334373143577353	0.32505756154790066
artificial_density	srs	True	100	8	0.4052140712738037	0	-0.0	1.8557641208192703
artificial_density	srs	True	100	9	0.4747292995452881	3	0.24445052736464695	0.27898325356529985
artificial_density	srs	True	500	0	0.8447747230529785	3	0.13631218440808202	0.18437049762789123
artificial_density	srs	True	500	1	0.7127337455749512	2	0.09073686426701993	0.23207754846220163
artificial_density	srs	True	500	2	0.5915999412536621	6	0.1336605636109523	0.21722200452848794
artificial_density	srs	True	500	3	0.32837390899658203	5	0.140029011886545	0.2045290761562748
artificial_density	srs	True	500	4	0.3638951778411865	2	0.10572879422484373	0.29621725904470464
artificial_density	srs	True	500	5	1.066512107849121	10	0.18506394870894333	0.21570761897614404
artificial_density	srs	True	500	6	0.36343955993652344	5	0.14700530410995316	0.21466159394694473
artificial_density	srs	True	500	7	1.3350276947021484	2	0.07467519325582793	0.24169555415432242
artificial_density	srs	True	500	8	0.2988913059234619	1	0.12933595450299132	0.2070960813804796
artificial_density	srs	True	500	9	0.5040004253387451	7	0.14887611027904354	0.18574616312165257
artificial_density	srs	True	1000	0	0.6451435089111328	6	0.12602811786808754	0.17957592021741242
artificial_density	srs	True	1000	1	0.6223478317260742	7	0.11253199205244181	0.21941061898760306
artificial_density	srs	True	1000	2	1.4452385902404785	12	0.14818430023865828	0.19428621611984767
artificial_density	srs	True	1000	3	0.5716679096221924	9	0.12499498012697985	0.1947509317989578
artificial_density	srs	True	1000	4	0.6421635150909424	5	0.10325043056297746	0.21941061898760306
artificial_density	srs	True	1000	5	1.3107695579528809	12	0.15857861433299508	0.19015943161008342
artificial_density	srs	True	1000	6	0.5304849147796631	8	0.12433726317074227	0.18437049762789123
artificial_density	srs	True	1000	7	0.5571591854095459	6	0.10419462106294272	0.19273535711023268
artificial_density	srs	True	1000	8	0.540910005569458	5	0.15116210868104513	0.1842431978533764
artificial_density	srs	True	1000	9	0.5741105079650879	7	0.13405636799542703	0.18305387857427644
artificial_density	srs	False	100	0	0.3385803699493408	4	0.3316587378000206	0.21941061898760306
artificial_density	srs	False	100	1	0.12405729293823242	3	0.3275260089073461	0.20194724649074788
artificial_density	srs	False	100	2	0.12328433990478516	8	0.43054579734944654	0.2182079842430425
artificial_density	srs	False	100	3	0.14351844787597656	1	0.23120185132875057	0.27697009483232377
artificial_density	srs	False	100	4	0.12569165229797363	2	0.2413575520075012	0.22849287601046295
artificial_density	srs	False	100	5	0.3083302974700928	5	0.40817692266608413	0.1947509317989578
artificial_density	srs	False	100	6	0.22705340385437012	5	0.384399808291856	0.20679995481334235
artificial_density	srs	False	100	7	0.08377361297607422	3	0.3275260089073461	0.19273535711023268
artificial_density	srs	False	100	8	0.06729269027709961	0	0.20659474215035953	0.951420196230232
artificial_density	srs	False	100	9	0.059397220611572266	4	0.38104282681502366	0.18519453320142162
artificial_density	srs	False	500	0	0.31397223472595215	28	0.4829086645367576	0.12734143341136148
artificial_density	srs	False	500	1	0.39008307456970215	27	0.44937007454307293	0.1183550428909062
artificial_density	srs	False	500	2	0.3955240249633789	28	0.4829086645367576	0.1471250586890973
artificial_density	srs	False	500	3	0.3212850093841553	25	0.4475377262715814	0.12411120885423432
artificial_density	srs	False	500	4	0.4864537715911865	23	0.4243156786317051	0.1197719251183739
artificial_density	srs	False	500	5	0.3167588710784912	28	0.5020259621357285	0.12369921541693712
artificial_density	srs	False	500	6	0.9193947315216064	26	0.46892744937431335	0.12397889067993564
artificial_density	srs	False	500	7	0.2682018280029297	28	0.4188815011769245	0.15647831463014203
artificial_density	srs	False	500	8	0.3294515609741211	28	0.5130341571284144	0.12053266215974827
artificial_density	srs	False	500	9	1.1996848583221436	28	0.5272054737431632	0.12088696367797312
artificial_density	srs	False	1000	0	1.2368440628051758	28	0.48258430576248285	0.10207428122351958
artificial_density	srs	False	1000	1	0.6901891231536865	28	0.46605260345427424	0.10349479528024623
artificial_density	srs	False	1000	2	1.3826653957366943	28	0.48419518364073	0.10272750684576233
artificial_density	srs	False	1000	3	2.1480987071990967	28	0.48739446231431494	0.10389975885619485
artificial_density	srs	False	1000	4	0.6346848011016846	28	0.45400535253010715	0.10727808359867046
artificial_density	srs	False	1000	5	0.957252025604248	28	0.48096587687843634	0.09968339201957209
artificial_density	srs	False	1000	6	1.5348484516143799	28	0.48096587687843634	0.10595915010486893
artificial_density	srs	False	1000	7	0.6507787704467773	28	0.48579855465656174	0.10316196956066831
artificial_density	srs	False	1000	8	1.1875569820404053	28	0.48258430576248285	0.10205511509570452
artificial_density	srs	False	1000	9	1.4026563167572021	28	0.48579855465656174	0.10593227429262754
artificial_density	louvain1	True	100	0	18.21772074699402	10	0.5622162211498306	0.3171406997745516
artificial_density	louvain1	True	100	1	3.290070056915283	10	0.5198014510432585	0.31266876009903516
artificial_density	louvain1	True	100	2	3.6204802989959717	8	0.5219557000563467	0.3073797203190283
artificial_density	louvain1	True	100	3	4.46328067779541	11	0.6679495598684202	0.31493350209481497
artificial_density	louvain1	True	100	4	4.518518686294556	8	0.5219557000563467	0.3126177330507098
artificial_density	louvain1	True	100	5	4.501444578170776	12	0.4821022921402596	0.31493350209481497
artificial_density	louvain1	True	100	6	4.517943859100342	9	0.5219557000563467	0.30254201314963675
artificial_density	louvain1	True	100	7	3.9844396114349365	10	0.649989372311367	0.33052290811983737
artificial_density	louvain1	True	100	8	3.9375531673431396	15	0.6048685850552654	0.31493350209481497
artificial_density	louvain1	True	100	9	4.549682378768921	14	0.5158695278454909	0.3126177330507098
artificial_density	louvain1	True	500	0	4.771395921707153	51	0.5965989025380749	0.3107560130769555
artificial_density	louvain1	True	500	1	4.763730525970459	49	0.5963186560678844	0.30254201314963675
artificial_density	louvain1	True	500	2	4.324953079223633	52	0.5966339138972832	0.30552842748881276
artificial_density	louvain1	True	500	3	8.318951606750488	48	0.5815261885798758	0.30983130011644994
artificial_density	louvain1	True	500	4	5.547455787658691	53	0.6112085489489973	0.3126177330507098
artificial_density	louvain1	True	500	5	6.316022872924805	54	0.6218984209190492	0.3069191000931754
artificial_density	louvain1	True	500	6	5.762733697891235	49	0.620583187680484	0.30254201314963675
artificial_density	louvain1	True	500	7	5.908444404602051	53	0.6252138272455043	0.30552842748881276
artificial_density	louvain1	True	500	8	4.764429330825806	43	0.5007435390430417	0.3107560130769555
artificial_density	louvain1	True	500	9	7.928466320037842	44	0.5731245325155512	0.2467162969417616
artificial_density	louvain1	True	1000	0	7.074494361877441	101	0.5580675098675832	0.30254201314963675
artificial_density	louvain1	True	1000	1	5.860917091369629	106	0.5754474905613953	0.30254201314963675
artificial_density	louvain1	True	1000	2	4.842513084411621	108	0.61304182856488	0.30254201314963675
artificial_density	louvain1	True	1000	3	5.221017122268677	116	0.6107023680516612	0.30254201314963675
artificial_density	louvain1	True	1000	4	4.768829107284546	90	0.5622162211498306	0.30552842748881276
artificial_density	louvain1	True	1000	5	4.40979528427124	92	0.5526250443412619	0.30552842748881276
artificial_density	louvain1	True	1000	6	2.9388792514801025	108	0.5907963774686839	0.30254201314963675
artificial_density	louvain1	True	1000	7	3.3127589225769043	98	0.572134022456338	0.30254201314963675
artificial_density	louvain1	True	1000	8	3.186831474304199	90	0.5771291102002194	0.31014294523010566
artificial_density	louvain1	True	1000	9	3.910670042037964	109	0.5729287279677171	0.30254201314963675
artificial_density	louvain1	False	100	0	3.4142091274261475	10	0.6175882073181658	0.30552842748881276
artificial_density	louvain1	False	100	1	3.7606167793273926	8	0.6545097997070924	0.31460956355837544
artificial_density	louvain1	False	100	2	3.1589677333831787	12	0.578006238861464	0.30552842748881276
artificial_density	louvain1	False	100	3	3.44853138923645	13	0.6522782953405903	0.32234619828182814
artificial_density	louvain1	False	100	4	3.3602006435394287	14	0.5894933568823235	0.31493350209481497
artificial_density	louvain1	False	100	5	3.8282651901245117	8	0.5416347302277226	0.3186637993451415
artificial_density	louvain1	False	100	6	3.5174386501312256	15	0.7453115759478262	0.32419771416816107
artificial_density	louvain1	False	100	7	3.6264796257019043	11	0.6522782953405903	0.31266876009903516
artificial_density	louvain1	False	100	8	4.119710683822632	9	0.5000127508418265	0.31493350209481497
artificial_density	louvain1	False	100	9	3.7868454456329346	12	0.5333692724423735	0.30254201314963675
artificial_density	louvain1	False	500	0	3.8551201820373535	28	0.5374722301571926	0.30254201314963675
artificial_density	louvain1	False	500	1	3.3593859672546387	28	0.505732634003383	0.30254201314963675
artificial_density	louvain1	False	500	2	3.459381580352783	28	0.509401838778938	0.30254201314963675
artificial_density	louvain1	False	500	3	3.76255202293396	28	0.505732634003383	0.30254201314963675
artificial_density	louvain1	False	500	4	3.9554805755615234	28	0.49828122056122265	0.30254201314963675
artificial_density	louvain1	False	500	5	3.50606369972229	28	0.534083478526693	0.30254201314963675
artificial_density	louvain1	False	500	6	3.668234348297119	28	0.509401838778938	0.31014294523010566
artificial_density	louvain1	False	500	7	3.8997368812561035	28	0.5374722301571926	0.30254201314963675
artificial_density	louvain1	False	500	8	3.3653008937835693	28	0.49828122056122265	0.30254201314963675
artificial_density	louvain1	False	500	9	3.0843048095703125	28	0.5166301489215364	0.23570555936189722
artificial_density	louvain1	False	1000	0	3.588263988494873	28	0.49836036800707506	0.23744798214979382
artificial_density	louvain1	False	1000	1	4.046158790588379	28	0.48739446231431494	0.30254201314963675
artificial_density	louvain1	False	1000	2	3.6644740104675293	28	0.43423255876430406	0.30254201314963675
artificial_density	louvain1	False	1000	3	3.786221981048584	28	0.4760648328832914	0.30254201314963675
artificial_density	louvain1	False	1000	4	3.626654624938965	28	0.49836036800707506	0.30254201314963675
artificial_density	louvain1	False	1000	5	2.877981424331665	28	0.48579855465656174	0.30254201314963675
artificial_density	louvain1	False	1000	6	3.565739631652832	28	0.4889829494925157	0.30254201314963675
artificial_density	louvain1	False	1000	7	4.1690027713775635	28	0.4952635297878982	0.30254201314963675
artificial_density	louvain1	False	1000	8	4.0942301750183105	28	0.46093874854654354	0.2347217954193839
artificial_density	louvain1	False	1000	9	3.422893524169922	28	0.4921378308721805	0.30254201314963675
artificial_density	louvain3	True	100	0	4.16565728187561	3	0.27438480104402874	0.41113825692187483
artificial_density	louvain3	True	100	1	3.4315757751464844	4	0.3042211976516048	0.34896448929109947
artificial_density	louvain3	True	100	2	4.069492816925049	2	0.31877613660890486	0.3552484185933033
artificial_density	louvain3	True	100	3	3.4065189361572266	3	0.3019212821871417	0.41114814409927086
artificial_density	louvain3	True	100	4	3.5202159881591797	6	0.357163436218319	0.3069191000931754
artificial_density	louvain3	True	100	5	4.080035448074341	6	0.20659474215035953	0.9456808165171772
artificial_density	louvain3	True	100	6	3.664229393005371	6	0.43337476658690566	0.4053258044921898
artificial_density	louvain3	True	100	7	2.946927309036255	1	0.20347065732696523	0.37269499876841766
artificial_density	louvain3	True	100	8	4.106132984161377	4	0.3316587378000206	0.3126177330507098
artificial_density	louvain3	True	100	9	3.4827091693878174	4	0.15286935115005693	0.9559388170869764
artificial_density	louvain3	True	500	0	3.565666437149048	18	0.27501119126390056	0.30552842748881276
artificial_density	louvain3	True	500	1	3.5554890632629395	11	0.20542999948774107	0.3040587026183165
artificial_density	louvain3	True	500	2	3.2321527004241943	14	0.23177669519760621	0.3069191000931754
artificial_density	louvain3	True	500	3	4.150734901428223	17	0.256752101375329	0.30254201314963675
artificial_density	louvain3	True	500	4	3.9816641807556152	18	0.2499522696712494	0.30382303631827795
artificial_density	louvain3	True	500	5	6.950530767440796	11	0.1779241888143196	0.30254201314963675
artificial_density	louvain3	True	500	6	5.38050389289856	19	0.24248498850618927	0.30382303631827795
artificial_density	louvain3	True	500	7	5.180988073348999	23	0.2848561866677898	0.25380609583061764
artificial_density	louvain3	True	500	8	5.087992191314697	17	0.27501119126390056	0.30552842748881276
artificial_density	louvain3	True	500	9	3.8719167709350586	12	0.22503352441156912	0.30552842748881276
artificial_density	louvain3	True	1000	0	4.914881706237793	45	0.3095489674499375	0.24824316487761455
artificial_density	louvain3	True	1000	1	4.656187534332275	39	0.2955968366793422	0.30382303631827795
artificial_density	louvain3	True	1000	2	4.485320329666138	35	0.27203814751647604	0.25105927480556256
artificial_density	louvain3	True	1000	3	5.066452980041504	21	0.211657784783552	0.24060719644413922
artificial_density	louvain3	True	1000	4	3.188033103942871	31	0.24442018043583333	0.30254201314963675
artificial_density	louvain3	True	1000	5	3.1017050743103027	30	0.21826476719219437	0.30983130011644994
artificial_density	louvain3	True	1000	6	4.296511888504028	35	0.2780092666338272	0.3040587026183165
artificial_density	louvain3	True	1000	7	3.757160186767578	30	0.28841870927709784	0.24662300352655075
artificial_density	louvain3	True	1000	8	3.9443392753601074	40	0.2583415489144352	0.30254201314963675
artificial_density	louvain3	True	1000	9	3.2988946437835693	45	0.2623495873393504	0.24309342705439765
artificial_density	louvain3	False	100	0	4.544220447540283	1	0.23120185132875057	0.38086662394688187
artificial_density	louvain3	False	100	1	3.637030839920044	1	0.28118289578173844	0.3069191000931754
artificial_density	louvain3	False	100	2	3.0409674644470215	4	0.3042211976516048	0.4142189980496331
artificial_density	louvain3	False	100	3	3.8036930561065674	2	0.2413575520075012	0.37269499876841766
artificial_density	louvain3	False	100	4	3.675569534301758	0	0.08923904665092415	0.9988626664838796
artificial_density	louvain3	False	100	5	3.9113149642944336	6	0.3275260089073461	0.27036172989681917
artificial_density	louvain3	False	100	6	2.9495606422424316	5	0.3019212821871417	0.30552842748881276
artificial_density	louvain3	False	100	7	3.8990254402160645	0	0.050974793321072506	1.034802773020653
artificial_density	louvain3	False	100	8	4.1887288093566895	2	0.2413575520075012	0.3782668658727716
artificial_density	louvain3	False	100	9	3.030747652053833	2	0.2113264425412527	0.31493350209481497
artificial_density	louvain3	False	500	0	2.872548818588257	13	0.27290679621622144	0.30552842748881276
artificial_density	louvain3	False	500	1	4.169276714324951	15	0.2042019328226669	0.30804323813044915
artificial_density	louvain3	False	500	2	3.440490245819092	22	0.2526680308411201	0.25379709450992943
artificial_density	louvain3	False	500	3	3.4695816040039062	12	0.2373583139890399	0.24645916257897382
artificial_density	louvain3	False	500	4	3.804231882095337	16	0.30809174330452155	0.30552842748881276
artificial_density	louvain3	False	500	5	3.6500723361968994	9	0.21654979087637596	0.25708456552610315
artificial_density	louvain3	False	500	6	3.8205254077911377	11	0.24827659174150976	0.30382303631827795
artificial_density	louvain3	False	500	7	2.8658950328826904	13	0.25583585022673916	0.2541120444083406
artificial_density	louvain3	False	500	8	4.140080690383911	24	0.3205973733525801	0.30804323813044915
artificial_density	louvain3	False	500	9	7.077559232711792	13	0.1913518669349381	0.30382303631827795
artificial_density	louvain3	False	1000	0	4.59822940826416	28	0.26519145936443983	0.2525350035912484
artificial_density	louvain3	False	1000	1	4.224557638168335	28	0.23177669519760621	0.30254201314963675
artificial_density	louvain3	False	1000	2	4.9171717166900635	28	0.25936227728702604	0.2560568246737676
artificial_density	louvain3	False	1000	3	4.701289176940918	28	0.2381155438499386	0.30382303631827795
artificial_density	louvain3	False	1000	4	3.4748592376708984	26	0.25583585022673916	0.3040587026183165
artificial_density	louvain3	False	1000	5	4.654923915863037	27	0.25319830228317486	0.3069191000931754
artificial_density	louvain3	False	1000	6	4.735930919647217	28	0.2381155438499386	0.24557693339123035
artificial_density	louvain3	False	1000	7	4.164879083633423	28	0.26519145936443983	0.22183550207222624
artificial_density	louvain3	False	1000	8	3.566167116165161	28	0.25936227728702604	0.3040587026183165
artificial_density	louvain3	False	1000	9	3.699967384338379	26	0.23164655022281702	0.30254201314963675
artificial_density	kmeans++	False	100	0	0.1082758903503418	0	-0.0	1.8839677439361504
artificial_density	kmeans++	False	100	1	0.11333799362182617	0	-0.0	1.8839677439361504
artificial_density	kmeans++	False	100	2	0.1338493824005127	0	-0.0	1.8839677439361504
artificial_density	kmeans++	False	100	3	0.10578441619873047	0	-0.0	1.8839677439361504
artificial_density	kmeans++	False	100	4	0.28774595260620117	0	-0.0	1.8839677439361504
