name	sampling_fn	replace	N	seed	time	rare	entropy	kl_divergence	max_min_dist
artificial_volume	uniform	False	1000	7	0.0005266666412353516	339	0.9987762536821396	0.8058987482895443	0.7016051818115012
artificial_volume	uniform	False	1000	8	0.0004546642303466797	341	0.9996307255072456	0.7336103601516347	0.6892040381860609
artificial_volume	uniform	False	1000	9	0.0007965564727783203	338	0.9999555012634094	0.7521602339021423	0.6817576822330956
artificial_volume	uniform	False	5000	0	0.0009407997131347656	1657	0.9999844684678357	0.7383964448756446	0.4857608377031732
artificial_volume	uniform	False	5000	1	0.001010894775390625	1644	0.9999226624075909	0.7474865545593636	0.4243379419875597
artificial_volume	uniform	False	5000	2	0.001070261001586914	1673	0.9997896110285376	0.7263063168251142	0.6783569747778238
artificial_volume	uniform	False	5000	3	0.0008687973022460938	1640	0.9999024680144026	0.7468067363190614	0.6817576822330956
artificial_volume	uniform	False	5000	4	0.001089334487915039	1725	0.9997054522380026	0.7687285041034895	0.6783569747778238
artificial_volume	uniform	False	5000	5	0.0013735294342041016	1657	0.9999916567502508	0.7412952528945574	0.6783569747778238
artificial_volume	uniform	False	5000	6	0.0014753341674804688	1640	0.9999388784134242	0.7399906041052552	0.6812292733794398
artificial_volume	uniform	False	5000	7	0.0008625984191894531	1672	0.9999622235200161	0.7557113433117817	0.5073799598804368
artificial_volume	uniform	False	5000	8	0.000989675521850586	1638	0.9999320500183646	0.7379597523982677	0.4857608377031732
artificial_volume	uniform	False	5000	9	0.0009775161743164062	1640	0.9999346522805184	0.7337232834002514	0.6783569747778238
artificial_volume	geometric_sketching	True	100	0	5.563832759857178	5	0.5258862449464513	0.036288753281836644	0.2628238489639306
artificial_volume	geometric_sketching	True	100	1	5.559316396713257	5	0.6257309858938136	0.07786789032570804	0.2591511131801091
artificial_volume	geometric_sketching	True	100	2	5.9118711948394775	4	0.38104282681502366	0.02026914417001486	0.2735291662944708
artificial_volume	geometric_sketching	True	100	3	5.684342861175537	6	0.5333692724423735	0.041857271479507005	0.24438678437739178
artificial_volume	geometric_sketching	True	100	4	7.595316410064697	3	0.47048653575166294	0.019181280001295667	0.24969684453961577
artificial_volume	geometric_sketching	True	100	5	8.970593214035034	5	0.6374773126945736	0.08556519115021025	0.3313917861158046
artificial_volume	geometric_sketching	True	100	6	9.15734314918518	7	0.5894933568823235	0.06015891113377105	0.246942131951994
artificial_volume	geometric_sketching	True	100	7	9.39812183380127	5	0.5727409913845971	0.05116033735337454	0.2197552442058669
artificial_volume	geometric_sketching	True	100	8	9.166727542877197	4	0.46394562374377823	0.020977793600210876	0.2163019385424921
artificial_volume	geometric_sketching	True	100	9	7.076218366622925	3	0.47048653575166294	0.019181280001295667	0.20618935860804044
artificial_volume	geometric_sketching	True	500	0	7.272807836532593	22	0.520202001664006	0.033375501198099615	0.18037179841586953
artificial_volume	geometric_sketching	True	500	1	6.337737560272217	27	0.5616669301159792	0.04738405513204824	0.1902085413698354
artificial_volume	geometric_sketching	True	500	2	7.604166269302368	22	0.4894510891105129	0.02660366867850906	0.1806962722283944
artificial_volume	geometric_sketching	True	500	3	8.488845825195312	17	0.49239811952647144	0.02477814134285302	0.1803958831760524
artificial_volume	geometric_sketching	True	500	4	6.862147808074951	18	0.5110683075715956	0.03003393864911462	0.18037179841586953
artificial_volume	geometric_sketching	True	500	5	6.194334030151367	23	0.5654356432441379	0.048514497476055796	0.18037179841586953
artificial_volume	geometric_sketching	True	500	6	6.63469386100769	18	0.49815994828358723	0.026436665907703792	0.18037179841586953
artificial_volume	geometric_sketching	True	500	7	6.058523178100586	13	0.4967398552146887	0.026917086145135712	0.20618935860804044
artificial_volume	geometric_sketching	True	500	8	4.848284482955933	23	0.48022786064690387	0.026100528253051862	0.18037179841586953
artificial_volume	geometric_sketching	True	500	9	4.296783208847046	27	0.5458079629936299	0.042584643959679896	0.18222480119090162
artificial_volume	geometric_sketching	True	1000	0	4.382476329803467	50	0.5225170482015764	0.03549088288158035	0.18037179841586953
artificial_volume	geometric_sketching	True	1000	1	4.7527077198028564	51	0.5300941351555659	0.037620005631415966	0.18037179841586953
artificial_volume	geometric_sketching	True	1000	2	4.47357439994812	40	0.4602043984439029	0.02051359226855861	0.1806962722283944
artificial_volume	geometric_sketching	True	1000	3	5.112166881561279	39	0.5131081898243998	0.030752759753443423	0.1803958831760524
artificial_volume	geometric_sketching	True	1000	4	5.069575786590576	55	0.5450021221219108	0.0426424914758093	0.18037179841586953
artificial_volume	geometric_sketching	True	1000	5	4.897172451019287	39	0.5272962126504388	0.035070220075186384	0.18037179841586953
artificial_volume	geometric_sketching	True	1000	6	4.70390510559082	43	0.492074868474926	0.0267016781078072	0.18037179841586953
artificial_volume	geometric_sketching	True	1000	7	4.608970880508423	39	0.5163132378718523	0.03167218506890568	0.18037179841586953
artificial_volume	geometric_sketching	True	1000	8	5.50193190574646	42	0.47864275694057384	0.023983481513480294	0.16726564172445924
artificial_volume	geometric_sketching	True	1000	9	4.812036514282227	52	0.5241780804236083	0.03655631402147323	0.18222480119090162
artificial_volume	geometric_sketching	True	5000	0	5.119281768798828	227	0.487072215938685	0.02680787223881176	0.17203370530922837
artificial_volume	geometric_sketching	True	5000	1	8.419559240341187	226	0.5134349730316926	0.03193980440025853	0.18025179718355444
artificial_volume	geometric_sketching	True	5000	2	6.455807209014893	220	0.49264876512377	0.027176979883959444	0.16726564172445924
artificial_volume	geometric_sketching	True	5000	3	5.883460521697998	209	0.5029706944660788	0.028624553004977276	0.17340461237568378
artificial_volume	geometric_sketching	True	5000	4	6.16033148765564	229	0.5054743438540287	0.030343031225675818	0.17410673795002055
artificial_volume	geometric_sketching	True	5000	5	5.574421167373657	201	0.4927841705998456	0.025961373657069166	0.18037179841586953
artificial_volume	geometric_sketching	True	5000	6	7.928233623504639	216	0.4872982261330103	0.025909337904635312	0.1734001997831861
artificial_volume	geometric_sketching	True	5000	7	6.7216267585754395	195	0.49560421069707045	0.02628875752175039	0.18037179841586953
artificial_volume	geometric_sketching	True	5000	8	6.2586963176727295	247	0.5061110344553783	0.031838439079433	0.16726564172445924
artificial_volume	geometric_sketching	True	5000	9	5.555882215499878	245	0.5068439653080163	0.03181085048265386	0.18037179841586953
artificial_volume	geometric_sketching	False	100	0	6.070970296859741	2	0.47101421773437824	0.020731512220872248	0.24611131605436126
artificial_volume	geometric_sketching	False	100	1	3.888836622238159	5	0.5258862449464513	0.036288753281836644	0.24969684453961577
artificial_volume	geometric_sketching	False	100	2	3.864967107772827	5	0.5087070240204503	0.03257966340346631	0.24969684453961577
artificial_volume	geometric_sketching	False	100	3	4.349510908126831	8	0.5416347302277226	0.05569090657399137	0.3313917861158046
artificial_volume	geometric_sketching	False	100	4	3.855753183364868	7	0.6048685850552654	0.06541993692542394	0.20618935860804044
artificial_volume	geometric_sketching	False	100	5	3.9317686557769775	4	0.4448532321246563	0.019027323525653374	0.1878878018257585
artificial_volume	geometric_sketching	False	100	6	4.179477214813232	5	0.5087070240204503	0.03257966340346631	0.21962471919059348
artificial_volume	geometric_sketching	False	100	7	4.210453987121582	4	0.46394562374377823	0.020977793600210876	0.18399364882559924
artificial_volume	geometric_sketching	False	100	8	4.3234617710113525	7	0.6594727803562578	0.09155043753713468	0.24969684453961577
artificial_volume	geometric_sketching	False	100	9	4.215983152389526	6	0.49655370063990006	0.03657313102935842	0.3313917861158046
artificial_volume	geometric_sketching	False	500	0	4.305807113647461	38	0.6266191449274828	0.07511339119413335	0.18037179841586953
artificial_volume	geometric_sketching	False	500	1	4.199265480041504	41	0.5956955031004753	0.06680663709486998	0.1759147369782911
artificial_volume	geometric_sketching	False	500	2	3.563646078109741	35	0.6048685850552654	0.06541993692542394	0.18037179841586953
artificial_volume	geometric_sketching	False	500	3	3.954526901245117	42	0.6063468878094979	0.07068572153468379	0.17340461237568378
artificial_volume	geometric_sketching	False	500	4	4.432549715042114	45	0.6278787654176501	0.07995542005151159	0.18037179841586953
artificial_volume	geometric_sketching	False	500	5	4.910594463348389	35	0.5831313612239127	0.0582203867204889	0.1734001997831861
artificial_volume	geometric_sketching	False	500	6	4.724033832550049	46	0.6440423932894265	0.08642651159730347	0.18037179841586953
artificial_volume	geometric_sketching	False	500	7	4.4322919845581055	33	0.6135298084993878	0.06830432480423274	0.1760782224305907
artificial_volume	geometric_sketching	False	500	8	3.9960215091705322	42	0.651576742293209	0.08738591169490958	0.18037179841586953
artificial_volume	geometric_sketching	False	500	9	4.205597162246704	47	0.6418027029362349	0.08637395383029789	0.18037179841586953
artificial_volume	geometric_sketching	False	1000	0	4.291411399841309	100	0.6664712509793091	0.09814402021836434	0.15764396641903494
artificial_volume	geometric_sketching	False	1000	1	4.2019665241241455	98	0.6613210719029096	0.0953234264457712	0.17203370530922837
artificial_volume	geometric_sketching	False	1000	2	4.246861934661865	110	0.6664179211508141	0.10234295744671085	0.17767082029202175
artificial_volume	geometric_sketching	False	1000	3	4.374511241912842	109	0.6854381869366285	0.10951120354862134	0.15764396641903494
artificial_volume	geometric_sketching	False	1000	4	4.140085935592651	105	0.6740529967183886	0.10312718937857368	0.18037179841586953
artificial_volume	geometric_sketching	False	1000	5	3.731205463409424	96	0.6440623662108156	0.08800092726488742	0.17203370530922837
artificial_volume	geometric_sketching	False	1000	6	4.421732664108276	106	0.6758316092350767	0.10425187055598116	0.18037179841586953
artificial_volume	geometric_sketching	False	1000	7	4.6926939487457275	102	0.6884360740019027	0.10875056934342267	0.17203370530922837
artificial_volume	geometric_sketching	False	1000	8	4.44434380531311	101	0.6893517779135795	0.1089755365858188	0.18037179841586953
artificial_volume	geometric_sketching	False	1000	9	4.348883867263794	115	0.6672981124586217	0.10524286347578267	0.18037179841586953
artificial_volume	geometric_sketching	False	5000	0	4.585411071777344	1023	0.8867714120483653	0.2934890739375022	0.020695984724217728
artificial_volume	geometric_sketching	False	5000	1	4.626360893249512	1023	0.8867714120483653	0.2934890739375022	0.022149420136439373
artificial_volume	geometric_sketching	False	5000	2	4.635125160217285	1064	0.8869690757187324	0.29658269511163754	0.0206554836260024
artificial_volume	geometric_sketching	False	5000	3	4.674079656600952	1062	0.8869728630377902	0.2964283712875787	0.02028440714492832
artificial_volume	geometric_sketching	False	5000	4	4.52046537399292	1053	0.8869728630377902	0.2957383153685591	0.022149420136439373
artificial_volume	geometric_sketching	False	5000	5	4.486023902893066	1066	0.886963911152719	0.29673737700337044	0.0204339135253706
artificial_volume	geometric_sketching	False	5000	6	4.673727750778198	1029	0.886836503900606	0.2939327549125227	0.02064240542896497
artificial_volume	geometric_sketching	False	5000	7	3.947695016860962	1058	0.8869763060335638	0.2961207933778581	0.01812207444539004
artificial_volume	geometric_sketching	False	5000	8	4.972885608673096	1030	0.8868461465138096	0.2940069981539963	0.022149420136439373
artificial_volume	geometric_sketching	False	5000	9	4.78674578666687	1039	0.8869174279801013	0.2946790282679851	0.020591064071492287
artificial_volume	srs	True	100	0	0.20663833618164062	1	0.050974793321072506	inf	0.9714420090991894
artificial_volume	srs	True	100	1	0.2369077205657959	1	0.050974793321072506	inf	0.9714420090991894
artificial_volume	srs	True	100	2	0.19386553764343262	1	0.050974793321072506	inf	0.9995045359722605
artificial_volume	srs	True	100	3	0.19601655006408691	1	0.050974793321072506	inf	0.9714420090991894
artificial_volume	srs	True	100	4	0.19463157653808594	0	-0.0	inf	1.9924166637747152
artificial_volume	srs	True	100	5	0.1492607593536377	2	0.08923904665092415	inf	0.9714420090991894
artificial_volume	srs	True	100	6	0.16956090927124023	1	0.050974793321072506	inf	0.9714420090991894
artificial_volume	srs	True	100	7	0.1497046947479248	0	-0.0	inf	2.014772208116013
artificial_volume	srs	True	100	8	0.17020392417907715	0	-0.0	inf	1.9924166637747152
artificial_volume	srs	True	100	9	1.325277328491211	5	0.18069636157678548	inf	0.9714420090991894
artificial_volume	srs	True	500	0	0.6484036445617676	6	0.05916727355070092	inf	0.9714420090991894
artificial_volume	srs	True	500	1	0.6243884563446045	2	0.023737066526911706	inf	0.9714420090991894
artificial_volume	srs	True	500	2	0.6541152000427246	3	0.0333856986021886	inf	0.9714420090991894
artificial_volume	srs	True	500	3	1.4139578342437744	6	0.05916727355070092	inf	0.9714420090991894
artificial_volume	srs	True	500	4	1.1916065216064453	2	0.023737066526911706	inf	0.9714420090991894
artificial_volume	srs	True	500	5	0.6926381587982178	9	0.08205799576956567	inf	0.9714420090991894
artificial_volume	srs	True	500	6	1.2203989028930664	6	0.05916727355070092	inf	0.9714420090991894
artificial_volume	srs	True	500	7	0.6115453243255615	3	0.0333856986021886	inf	0.9714420090991894
artificial_volume	srs	True	500	8	0.7311186790466309	2	0.023737066526911706	inf	0.9714420090991894
artificial_volume	srs	True	500	9	1.6006805896759033	9	0.08205799576956567	inf	0.9714420090991894
artificial_volume	srs	True	1000	0	1.1504957675933838	11	0.055112925306795055	inf	0.9714420090991894
artificial_volume	srs	True	1000	1	1.2955031394958496	8	0.04241207266905123	inf	0.9714420090991894
artificial_volume	srs	True	1000	2	2.105022668838501	8	0.04241207266905123	inf	0.9714420090991894
artificial_volume	srs	True	1000	3	1.1233503818511963	9	0.04674456566233354	inf	0.9714420090991894
artificial_volume	srs	True	1000	4	1.6177358627319336	4	0.023737066526911706	inf	0.9714420090991894
artificial_volume	srs	True	1000	5	1.2782459259033203	15	0.07089171513411374	inf	0.9714420090991894
artificial_volume	srs	True	1000	6	1.7862825393676758	13	0.07033033627414714	0.32085827326461847	0.1799439319252485
artificial_volume	srs	True	1000	7	2.2502505779266357	8	0.04241207266905123	inf	0.9714420090991894
artificial_volume	srs	True	1000	8	1.8758492469787598	7	0.03796458402304797	inf	0.9714420090991894
artificial_volume	srs	True	1000	9	2.0903306007385254	12	0.05916727355070092	inf	0.9714420090991894
artificial_volume	srs	True	5000	0	9.041821241378784	45	0.04674456566233354	inf	0.9714420090991894
artificial_volume	srs	True	5000	1	8.486956119537354	49	0.050136410528093034	inf	0.9714420090991894
artificial_volume	srs	True	5000	2	8.195626258850098	60	0.05916727355070092	inf	0.9714420090991894
artificial_volume	srs	True	5000	3	9.764776945114136	42	0.04415808863027934	inf	0.9714420090991894
artificial_volume	srs	True	5000	4	9.3286612033844	44	0.04588661327103042	inf	0.9714420090991894
artificial_volume	srs	True	5000	5	8.737536668777466	73	0.06936315115957217	inf	0.9714420090991894
artificial_volume	srs	True	5000	6	9.702919960021973	56	0.05766077419499975	0.46482286854821436	0.12483983862686127
artificial_volume	srs	True	5000	7	8.904157638549805	50	0.050974793321072506	inf	0.9714420090991894
artificial_volume	srs	True	5000	8	9.35207223892212	53	0.05346815668255797	inf	0.9714420090991894
artificial_volume	srs	True	5000	9	8.865832328796387	59	0.05836275728584157	inf	0.9714420090991894
artificial_volume	srs	False	100	0	0.7390244007110596	4	0.15286935115005693	inf	0.9714420090991894
artificial_volume	srs	False	100	1	0.2130570411682129	4	0.15286935115005693	inf	0.9714420090991894
artificial_volume	srs	False	100	2	0.2220447063446045	7	0.23087211888844578	inf	0.9800562345101147
artificial_volume	srs	False	100	3	0.21332573890686035	2	0.08923904665092415	inf	0.9714420090991894
artificial_volume	srs	False	100	4	0.18037939071655273	3	0.12264760695797414	inf	0.9714420090991894
artificial_volume	srs	False	100	5	0.48943519592285156	9	0.27538179412163355	inf	0.9714420090991894
artificial_volume	srs	False	100	6	0.16069793701171875	7	0.23087211888844578	inf	0.9714420090991894
artificial_volume	srs	False	100	7	0.150099515914917	6	0.20659474215035953	inf	0.9714420090991894
artificial_volume	srs	False	100	8	0.19448590278625488	1	0.050974793321072506	inf	0.9714420090991894
artificial_volume	srs	False	100	9	0.1939542293548584	6	0.20659474215035953	inf	0.9714420090991894
artificial_volume	srs	False	500	0	0.9988367557525635	57	0.3229505452366617	inf	0.9714420090991894
artificial_volume	srs	False	500	1	0.8067624568939209	52	0.3038233040798732	inf	0.9714420090991894
artificial_volume	srs	False	500	2	0.7273836135864258	46	0.2795716353182338	inf	0.9714420090991894
artificial_volume	srs	False	500	3	0.7103228569030762	46	0.2795716353182338	inf	0.9714420090991894
artificial_volume	srs	False	500	4	0.8323965072631836	43	0.26686782245143176	inf	0.9714420090991894
artificial_volume	srs	False	500	5	0.9741694927215576	60	0.3339895202861302	inf	0.9714420090991894
artificial_volume	srs	False	500	6	0.6373603343963623	56	0.3191995039898727	inf	0.9714420090991894
artificial_volume	srs	False	500	7	0.6201622486114502	45	0.27538179412163355	inf	0.9714420090991894
artificial_volume	srs	False	500	8	1.4428787231445312	60	0.3339895202861302	inf	0.9714420090991894
artificial_volume	srs	False	500	9	0.6740305423736572	64	0.3482275152916746	inf	0.9714420090991894
artificial_volume	srs	False	1000	0	2.3516173362731934	127	0.35355069787555027	0.41101552858325374	0.10797538793246926
artificial_volume	srs	False	1000	1	0.9769721031188965	126	0.35179291406509533	0.410054195127802	0.11236539883606753
artificial_volume	srs	False	1000	2	3.228273868560791	124	0.34117556580515046	inf	0.9714420090991894
artificial_volume	srs	False	1000	3	1.1967191696166992	126	0.34471807232598817	inf	0.9714420090991894
artificial_volume	srs	False	1000	4	1.894484043121338	115	0.3248125130849941	inf	0.9714420090991894
artificial_volume	srs	False	1000	5	2.2163026332855225	135	0.360256447592349	inf	0.9714420090991894
artificial_volume	srs	False	1000	6	1.9659290313720703	131	0.36050026510967675	0.41487823748523933	0.11236539883606753
artificial_volume	srs	False	1000	7	2.121307373046875	135	0.360256447592349	inf	0.9714420090991894
artificial_volume	srs	False	1000	8	1.2179522514343262	130	0.35877500063751755	0.4139099655234499	0.1113155450082156
artificial_volume	srs	False	1000	9	2.92181134223938	133	0.3639268541209252	0.41681993842912113	0.11349192150779548
artificial_volume	srs	False	5000	0	17.80788016319275	1262	0.8797314678297299	0.3138504055679723	0.012401318510338025
artificial_volume	srs	False	5000	1	13.722930192947388	1312	0.8757159917401225	0.3189422380819029	0.011892915806313738
artificial_volume	srs	False	5000	2	18.526955127716064	1325	0.8745231434349989	0.32032384092821514	0.013908830883017682
artificial_volume	srs	False	5000	3	22.656516551971436	1273	0.8789254214023918	0.3149415477034433	0.0109507811087487
artificial_volume	srs	False	5000	4	20.123310089111328	1239	0.8812771897359671	0.3116191238294579	0.011812448566400725
artificial_volume	srs	False	5000	5	18.17579436302185	1274	0.8788499920051036	0.3150415324342459	0.011481478463255635
artificial_volume	srs	False	5000	6	18.045952558517456	1292	0.877430667983579	0.31686427788242916	0.013908830883017682
artificial_volume	srs	False	5000	7	16.090929746627808	1267	0.8793704592674177	0.31434441439479915	0.011554017128771648
artificial_volume	srs	False	5000	8	15.404592752456665	1269	0.8792235482695472	0.314542932182759	0.012413067530706477
artificial_volume	srs	False	5000	9	21.775713443756104	1257	0.8800835344988178	0.31335963362696406	0.0109507811087487
artificial_volume	louvain1	True	100	0	34.77601671218872	32	0.9985619145786561	0.6800353067689248	0.46200593038730353
artificial_volume	louvain1	True	100	1	17.416059017181396	26	0.9862903749247763	0.7132969755583932	0.4560572877376584
artificial_volume	louvain1	True	100	2	17.880589246749878	34	0.995485122936348	0.6636738535032009	0.4052624291263538
artificial_volume	louvain1	True	100	3	17.48856544494629	28	0.9937459149150215	0.6935380003801788	0.3410401664319079
artificial_volume	louvain1	True	100	4	17.399489879608154	32	0.9899449185263031	0.597145778484804	0.4320197255592764
artificial_volume	louvain1	True	100	5	10.448673725128174	39	0.992916132157956	0.7932324108269514	0.4587794913750055
artificial_volume	louvain1	True	100	6	11.281702518463135	27	0.9909225312502205	0.6914630920319739	0.44948914568998444
artificial_volume	louvain1	True	100	7	10.733556985855103	30	0.9974233736309365	0.675155057246161	0.4560617646931115
artificial_volume	louvain1	True	100	8	10.29643440246582	30	0.9953399877068455	0.6319075265356815	0.4674858415875119
artificial_volume	louvain1	True	100	9	10.610827922821045	35	0.9988052782817544	0.7335822996378524	0.46866829791258713
artificial_volume	louvain1	True	500	0	10.504971027374268	168	0.9946619060355935	0.6499119175656362	0.3313917861158046
artificial_volume	louvain1	True	500	1	17.910145044326782	171	0.9993791318945779	0.7908893124659266	0.422299173471132
artificial_volume	louvain1	True	500	2	15.735738277435303	174	0.999462047723417	0.7522247191057356	0.4464996519883059
artificial_volume	louvain1	True	500	3	19.648226737976074	158	0.9980900671921653	0.670193821755847	0.34098450921483353
